sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
4752,760,1,8,9,15611,picker-3,,1,,16639.0
4753,761,1,548,12,15707,picker-1,,1,,16144.0
4754,761,1,5,10,15707,picker-1,,1,,16079.0
4755,761,1,11,12,15707,picker-1,,1,,16104.0
4756,761,1,239,5,15707,picker-1,,1,,16104.0
4757,761,1,312,3,15707,picker-1,,1,,16721.0
4758,761,1,513,5,15707,picker-1,,1,,16303.0
4759,762,1,463,12,15722,picker-3,,1,,19608.0
4760,762,1,821,4,15722,picker-3,,1,,20249.0
4761,762,1,2060,3,15722,picker-3,,1,,20161.0
4762,762,1,53,12,15722,picker-3,,1,,19444.0
4763,762,1,668,12,15722,picker-3,,1,,19206.0
4764,762,1,464,4,15722,picker-3,,1,,19955.0
4765,762,1,793,1,15722,picker-3,,1,,20992.0
4766,762,1,1127,2,15722,picker-3,,1,,20203.0
4767,762,1,404,2,15722,picker-3,,1,,19532.0
4768,763,1,59,5,15749,picker-4,,1,,18955.0
4769,763,1,1176,1,15749,picker-4,,1,,20993.0
4770,763,1,2042,3,15749,picker-4,,1,,19059.0
4771,763,1,5,11,15749,picker-4,,1,,17935.0
4772,763,1,1801,2,15749,picker-4,,1,,19385.0
4773,763,1,448,1,15749,picker-4,,1,,20347.0
4774,763,1,859,1,15749,picker-4,,1,,20450.0
4775,763,1,2323,1,15749,picker-4,,1,,20753.0
4776,763,1,3411,1,15749,picker-4,,1,,20409.0
4777,763,1,1254,3,15749,picker-4,,1,,18102.0
4778,763,1,61,1,15749,picker-4,,1,,17956.0
4779,763,1,296,3,15749,picker-4,,1,,18017.0
4780,763,1,239,3,15749,picker-4,,1,,18875.0
4781,763,1,124,12,15749,picker-4,,1,,18322.0
4782,763,1,329,1,15749,picker-4,,1,,20438.0
4783,763,1,242,3,15749,picker-4,,1,,18978.0
4784,763,1,324,5,15749,picker-4,,1,,18743.0
4785,763,1,248,1,15749,picker-4,,1,,19444.0
4786,763,1,116,5,15749,picker-4,,1,,17935.0
4787,763,1,475,3,15749,picker-4,,1,,18683.0
4788,763,1,306,1,15749,picker-4,,1,,20005.0
4789,763,1,88,9,15749,picker-4,,1,,18353.0
4790,763,1,175,12,15749,picker-4,,1,,18305.0
4791,764,1,634,7,15804,picker-3,,1,,18898.0
4792,765,1,862,2,15811,picker-5,,1,,19078.0
4793,765,1,1990,3,15811,picker-5,,1,,18539.0
4794,765,1,32,8,15811,picker-5,,1,,18188.0
4795,765,1,63,1,15811,picker-5,,1,,18935.0
4796,765,1,191,12,15811,picker-5,,1,,17757.0
4797,765,1,319,3,15811,picker-5,,1,,18504.0
4798,765,1,637,12,15811,picker-5,,1,,18133.0
4799,765,1,176,12,15811,picker-5,,1,,17738.0
4800,766,1,91,12,15865,picker-4,,1,,16958.0
4801,766,1,251,3,15865,picker-4,,1,,16972.0
4802,766,1,238,2,15865,picker-4,,1,,17041.0
4803,766,1,1416,2,15865,picker-4,,1,,17118.0
4804,766,1,80,12,15865,picker-4,,1,,16958.0
4805,766,1,867,1,15865,picker-4,,1,,17579.0
4806,767,1,102,11,15879,,,-3,,
4807,767,1,50,12,15879,,,-3,,
4808,767,1,637,3,15879,,,-3,,
4809,767,1,527,6,15879,,,-3,,
4810,767,1,1826,1,15879,,,-3,,
4811,767,1,123,8,15879,,,-3,,
4812,767,1,749,11,15879,,,-3,,
4813,767,1,0,1,15879,,,-3,,
4814,767,1,1366,3,15879,,,-3,,
4815,767,1,1667,3,15879,,,-3,,
4816,767,1,68,5,15879,,,-3,,
4817,767,1,2152,4,15879,,,-3,,
4818,767,1,165,6,15879,,,-3,,
4819,767,1,908,1,15879,,,-3,,
4820,767,1,1206,4,15879,,,-3,,
4821,767,1,143,8,15879,,,-3,,
4822,768,1,295,2,15893,picker-3,,1,,16342.0
4823,769,1,1718,3,15963,picker-2,,1,,21180.0
4824,770,1,2676,1,15987,picker-4,,1,,24843.0
4825,771,1,2633,2,16055,picker-5,,1,,18787.0
4826,771,1,50,7,16055,picker-5,,1,,18392.0
4827,771,1,167,10,16055,picker-5,,1,,18204.0
4828,771,1,3,11,16055,picker-5,,1,,18034.0
4829,771,1,923,2,16055,picker-5,,1,,18963.0
4830,771,1,40,6,16055,picker-5,,1,,18114.0
4831,771,1,947,1,16055,picker-5,,1,,21180.0
4832,771,1,1101,9,16055,picker-5,,1,,17838.0
4833,771,1,1034,6,16055,picker-5,,1,,18467.0
4834,771,1,10,7,16055,picker-5,,1,,17872.0
4835,771,1,460,10,16055,picker-5,,1,,18496.0
4836,771,1,231,2,16055,picker-5,,1,,18478.0
4837,771,1,395,5,16055,picker-5,,1,,18443.0
4838,771,1,399,4,16055,picker-5,,1,,18456.0
4839,771,1,2,4,16055,picker-5,,1,,18034.0
4840,771,1,45,10,16055,picker-5,,1,,17838.0
4841,771,1,146,8,16055,picker-5,,1,,18273.0
4842,771,1,292,1,16055,picker-5,,1,,19161.0
4843,771,1,141,12,16055,picker-5,,1,,18154.0
4844,771,1,297,3,16055,picker-5,,1,,18034.0
4845,771,1,964,2,16055,picker-5,,1,,18890.0
4846,771,1,450,4,16055,picker-5,,1,,17838.0
4847,772,1,394,2,16083,picker-1,,1,,17838.0
4848,772,1,262,3,16083,picker-1,,1,,17886.0
4849,772,1,414,1,16083,picker-1,,1,,18740.0
4850,772,1,88,12,16083,picker-1,,1,,17387.0
4851,772,1,21,7,16083,picker-1,,1,,17397.0
4852,772,1,1246,2,16083,picker-1,,1,,17974.0
4853,772,1,1766,1,16083,picker-1,,1,,18885.0
4854,773,1,57,12,16104,picker-2,,1,,17572.0
4855,773,1,23,12,16104,picker-2,,1,,17592.0
4856,773,1,168,9,16104,picker-2,,1,,18059.0
4857,773,1,848,2,16104,picker-2,,1,,17537.0
4858,774,1,243,1,16124,picker-1,,1,,17577.0
4859,775,1,407,7,16134,picker-2,,1,,20643.0
4860,775,1,55,3,16134,picker-2,,1,,20131.0
4861,775,1,163,12,16134,picker-2,,1,,19681.0
4862,775,1,1115,2,16134,picker-2,,1,,22103.0
4863,775,1,367,2,16134,picker-2,,1,,20543.0
4864,775,1,387,1,16134,picker-2,,1,,21222.0
4865,775,1,6,3,16134,picker-2,,1,,20131.0
4866,775,1,819,2,16134,picker-2,,1,,22144.0
4867,775,1,297,1,16134,picker-2,,1,,20278.0
4868,775,1,1813,1,16134,picker-2,,1,,21299.0
4869,775,1,2330,12,16134,picker-2,,1,,20329.0
4870,775,1,402,4,16134,picker-2,,1,,20695.0
4871,775,1,60,10,16134,picker-2,,1,,20036.0
4872,775,1,18,7,16134,picker-2,,1,,20069.0
4873,775,1,1082,2,16134,picker-2,,1,,21348.0
4874,775,1,356,1,16134,picker-2,,1,,21023.0
4875,775,1,3193,4,16134,picker-2,,1,,20787.0
4876,775,1,1593,1,16134,picker-2,,1,,22505.0
4877,775,1,238,1,16134,picker-2,,1,,22683.0
4878,775,1,267,1,16134,picker-2,,1,,20991.0
4879,775,1,386,2,16134,picker-2,,1,,20900.0
4880,775,1,7,8,16134,picker-2,,1,,20002.0
4881,775,1,927,1,16134,picker-2,,1,,22086.0
4882,775,1,385,1,16134,picker-2,,1,,21653.0
4883,775,1,1,6,16134,picker-2,,1,,19681.0
4884,775,1,1446,2,16134,picker-2,,1,,21420.0
4885,775,1,477,4,16134,picker-2,,1,,20878.0
4886,776,1,258,1,16266,picker-5,,1,,17036.0
4887,776,1,406,1,16266,picker-5,,1,,17060.0
4888,776,1,2247,2,16266,picker-5,,1,,16852.0
4889,776,1,159,11,16266,picker-5,,1,,16852.0
4890,776,1,1355,2,16266,picker-5,,1,,16897.0
4891,777,1,68,7,16313,picker-1,,1,,17237.0
4892,778,1,305,2,16332,picker-5,,1,,17154.0
4893,778,1,329,3,16332,picker-5,,1,,17127.0
4894,778,1,792,2,16332,picker-5,,1,,17168.0
4895,778,1,1189,1,16332,picker-5,,1,,17150.0
4896,778,1,6,1,16332,picker-5,,1,,17139.0
4897,778,1,23,11,16332,picker-5,,1,,17127.0
4898,778,1,282,1,16332,picker-5,,1,,17283.0
4899,778,1,1284,1,16332,picker-5,,1,,17340.0
4900,778,1,2548,1,16332,picker-5,,1,,17314.0
4901,778,1,426,6,16332,picker-5,,1,,17150.0
4902,778,1,118,7,16332,picker-5,,1,,17139.0
4903,779,1,49,7,16332,picker-4,,1,,21671.0
4904,779,1,336,1,16332,picker-4,,1,,22009.0
4905,779,1,714,12,16332,picker-4,,1,,21532.0
4906,779,1,289,3,16332,picker-4,,1,,21661.0
4907,779,1,2869,1,16332,picker-4,,1,,22509.0
4908,779,1,581,10,16332,picker-4,,1,,21606.0
4909,779,1,797,3,16332,picker-4,,1,,21688.0
4910,779,1,455,2,16332,picker-4,,1,,21860.0
4911,779,1,231,1,16332,picker-4,,1,,21913.0
4912,780,1,244,2,16398,picker-1,,1,,18049.0
4913,781,1,260,2,16402,picker-2,,1,,17230.0
4914,782,1,647,11,16405,picker-5,,1,,19770.0
4915,782,1,1549,3,16405,picker-5,,1,,20225.0
4916,783,1,861,1,16451,picker-3,,1,,16830.0
4917,783,1,2724,2,16451,picker-3,,1,,18115.0
4918,784,1,2,1,16469,picker-3,,1,,16858.0
4919,785,1,239,1,16501,picker-2,,1,,16877.0
4920,786,1,18,6,16520,picker-2,,1,,17112.0
4921,787,1,1771,1,16546,picker-4,,1,,21133.0
4922,788,1,51,1,16581,picker-2,,1,,17190.0
4923,788,1,414,6,16581,picker-2,,1,,17170.0
4924,788,1,878,2,16581,picker-2,,1,,17170.0
4925,788,1,24,12,16581,picker-2,,1,,17190.0
4926,789,1,199,12,16594,picker-3,,1,,17192.0
4927,789,1,75,12,16594,picker-3,,1,,17281.0
4928,789,1,376,2,16594,picker-3,,1,,17958.0
4929,789,1,79,1,16594,picker-3,,1,,17822.0
4930,789,1,259,1,16594,picker-3,,1,,18282.0
4931,789,1,119,8,16594,picker-3,,1,,17502.0
4932,790,1,999,3,16597,picker-3,,1,,17192.0
4933,790,1,9,12,16597,picker-3,,1,,17082.0
4934,790,1,1271,4,16597,picker-3,,1,,17439.0
4935,790,1,182,11,16597,picker-3,,1,,17172.0
4936,790,1,906,4,16597,picker-3,,1,,17613.0
4937,790,1,230,4,16597,picker-3,,1,,17321.0
4938,790,1,73,11,16597,picker-3,,1,,17156.0
4939,790,1,25,9,16597,picker-3,,1,,17082.0
4940,790,1,154,1,16597,picker-3,,1,,18845.0
4941,790,1,75,11,16597,picker-3,,1,,17098.0
4942,790,1,212,10,16597,picker-3,,1,,17365.0
4943,790,1,688,2,16597,picker-3,,1,,18370.0
4944,790,1,239,2,16597,picker-3,,1,,17439.0
4945,790,1,396,3,16597,picker-3,,1,,17925.0
4946,791,1,205,9,16623,picker-3,,1,,16940.0
4947,792,1,83,12,16643,picker-3,,1,,18964.0
4948,792,1,374,3,16643,picker-3,,1,,19024.0
4949,793,1,1009,4,16689,picker-4,,1,,19294.0
4950,793,1,352,4,16689,picker-4,,1,,19301.0
4951,794,1,1884,4,16740,picker-2,,1,,18536.0
4952,794,1,251,3,16740,picker-2,,1,,17277.0
4953,795,1,83,12,16765,picker-3,,1,,18783.0
4954,796,1,2208,3,16826,picker-5,,1,,21225.0
4955,797,1,256,2,16886,picker-3,,1,,17613.0
4956,797,1,1,6,16886,picker-3,,1,,17281.0
4957,797,1,44,10,16886,picker-3,,1,,17257.0
4958,797,1,0,6,16886,picker-3,,1,,17300.0
4959,797,1,2972,1,16886,picker-3,,1,,18314.0
4960,798,1,1456,1,17082,picker-5,,1,,20482.0
4961,798,1,1058,7,17082,picker-5,,1,,19416.0
4962,798,1,3911,1,17082,picker-5,,1,,21129.0
4963,798,1,3889,3,17082,picker-5,,1,,20186.0
4964,798,1,882,1,17082,picker-5,,1,,19416.0
4965,798,1,2742,2,17082,picker-5,,1,,20334.0
4966,798,1,936,1,17082,picker-5,,1,,19799.0
4967,799,1,536,7,17107,picker-1,,1,,18641.0
4968,800,1,799,2,17134,picker-4,,1,,21199.0
4969,800,1,3215,1,17134,picker-4,,1,,21191.0
4970,800,1,3162,1,17134,picker-4,,1,,21178.0
4971,801,1,1941,1,17138,picker-5,,1,,19369.0
4972,801,1,2118,1,17138,picker-5,,1,,19303.0
4973,802,1,30,12,17169,picker-1,,1,,17559.0
4974,803,1,100,10,17172,picker-2,,1,,17477.0
4975,803,1,3,10,17172,picker-2,,1,,17477.0
4976,803,1,494,2,17172,picker-2,,1,,18600.0
4977,803,1,490,9,17172,picker-2,,1,,18208.0
4978,803,1,792,1,17172,picker-2,,1,,18320.0
4979,803,1,275,1,17172,picker-2,,1,,19112.0
4980,804,1,2619,5,17309,picker-1,,1,,23110.0
4981,804,1,2644,1,17309,picker-1,,1,,23185.0
4982,804,1,833,1,17309,picker-1,,1,,23134.0
4983,804,1,890,2,17309,picker-1,,1,,23142.0
4984,804,1,1151,1,17309,picker-1,,1,,23232.0
4985,804,1,2607,1,17309,picker-1,,1,,23121.0
4986,804,1,3416,1,17309,picker-1,,1,,23527.0
4987,804,1,124,10,17309,picker-1,,1,,23337.0
4988,805,1,44,7,17326,picker-1,,1,,18822.0
4989,806,1,2539,6,17373,picker-1,,1,,18993.0
4990,806,1,153,12,17373,picker-1,,1,,18974.0
4991,806,1,687,2,17373,picker-1,,1,,18981.0
4992,806,1,823,1,17373,picker-1,,1,,20084.0
4993,806,1,452,4,17373,picker-1,,1,,20058.0
4994,806,1,1294,4,17373,picker-1,,1,,19729.0
4995,807,1,1200,1,17395,picker-2,,1,,19303.0
4996,808,1,831,1,17408,picker-3,,1,,20826.0
4997,808,1,490,8,17408,picker-3,,1,,19110.0
4998,808,1,1900,1,17408,picker-3,,1,,20609.0
4999,808,1,2221,1,17408,picker-3,,1,,21001.0
5000,808,1,424,4,17408,picker-3,,1,,20180.0
5001,808,1,399,8,17408,picker-3,,1,,19828.0
5002,808,1,488,7,17408,picker-3,,1,,19649.0
5003,808,1,337,1,17408,picker-3,,1,,19811.0
5004,808,1,10,4,17408,picker-3,,1,,19491.0
5005,808,1,193,12,17408,picker-3,,1,,19110.0
5006,808,1,1,7,17408,picker-3,,1,,19157.0
5007,808,1,525,2,17408,picker-3,,1,,20323.0
5008,809,1,3759,3,17455,picker-3,,1,,20495.0
5009,809,1,199,9,17455,picker-3,,1,,19763.0
5010,809,1,256,3,17455,picker-3,,1,,20029.0
5011,809,1,822,1,17455,picker-3,,1,,19468.0
5012,809,1,119,6,17455,picker-3,,1,,19206.0
5013,809,1,18,1,17455,picker-3,,1,,20932.0
5014,809,1,105,12,17455,picker-3,,1,,19180.0
5015,809,1,1203,2,17455,picker-3,,1,,20596.0
5016,810,1,1207,1,17466,picker-5,,1,,21165.0
5017,811,1,49,7,17496,picker-1,,1,,18449.0
5018,811,1,873,2,17496,picker-1,,1,,18413.0
5019,812,1,49,11,17506,picker-1,,1,,18291.0
5020,813,1,1135,2,17522,picker-3,,1,,18533.0
5021,813,1,30,7,17522,picker-3,,1,,18363.0
5022,813,1,314,2,17522,picker-3,,1,,18576.0
5023,813,1,1377,3,17522,picker-3,,1,,18554.0
5024,813,1,8,9,17522,picker-3,,1,,18419.0
5025,813,1,799,1,17522,picker-3,,1,,18759.0
5026,813,1,184,12,17522,picker-3,,1,,18436.0
5027,813,1,473,8,17522,picker-3,,1,,18497.0
5028,813,1,872,1,17522,picker-3,,1,,18753.0
5029,813,1,827,2,17522,picker-3,,1,,18634.0
5030,813,1,3020,4,17522,picker-3,,1,,18523.0
5031,813,1,4,8,17522,picker-3,,1,,18363.0
5032,813,1,145,8,17522,picker-3,,1,,18462.0
5033,813,1,19,5,17522,picker-3,,1,,18533.0
5034,813,1,328,1,17522,picker-3,,1,,18656.0
5035,814,1,918,2,17547,picker-4,,1,,21864.0
5036,815,1,362,2,17557,,,-3,,
5037,815,1,255,1,17557,,,-3,,
5038,815,1,1239,1,17557,,,-3,,
5039,815,1,288,2,17557,,,-3,,
5040,815,1,360,1,17557,,,-3,,
5041,815,1,483,7,17557,,,-3,,
5042,815,1,12,2,17557,,,-3,,
5043,815,1,21,7,17557,,,-3,,
5044,815,1,2066,2,17557,,,-3,,
5045,815,1,6,1,17557,,,-3,,
5046,815,1,592,7,17557,,,-3,,
5047,815,1,104,8,17557,,,-3,,
5048,816,1,139,11,17578,picker-2,,1,,20069.0
5049,816,1,553,11,17578,picker-2,,1,,20509.0
5050,816,1,777,11,17578,picker-2,,1,,20101.0
5051,816,1,85,12,17578,picker-2,,1,,19963.0
5052,816,1,177,9,17578,picker-2,,1,,20412.0
5053,816,1,1655,3,17578,picker-2,,1,,21339.0
5054,816,1,75,11,17578,picker-2,,1,,20278.0
5055,816,1,923,2,17578,picker-2,,1,,20951.0
5056,816,1,230,3,17578,picker-2,,1,,21066.0
5057,816,1,3,8,17578,picker-2,,1,,19832.0
5058,816,1,1755,1,17578,picker-2,,1,,22704.0
5059,816,1,824,4,17578,picker-2,,1,,20131.0
5060,816,1,23,12,17578,picker-2,,1,,20101.0
5061,816,1,1104,2,17578,picker-2,,1,,20891.0
5062,816,1,13,4,17578,picker-2,,1,,20213.0
5063,816,1,20,3,17578,picker-2,,1,,20869.0
5064,816,1,1614,3,17578,picker-2,,1,,21074.0
5065,817,1,54,7,17589,picker-2,,1,,20163.0
5066,817,1,585,9,17589,picker-2,,1,,19655.0
5067,817,1,5,5,17589,picker-2,,1,,20163.0
5068,818,1,1114,6,17649,picker-4,,1,,18920.0
5069,818,1,3,12,17649,picker-4,,1,,18102.0
5070,819,1,0,4,17683,picker-2,,1,,22011.0
5071,819,1,117,12,17683,picker-2,,1,,21774.0
5072,819,1,158,10,17683,picker-2,,1,,21791.0
5073,819,1,1068,1,17683,picker-2,,1,,21982.0
5074,819,1,72,8,17683,picker-2,,1,,21885.0
5075,819,1,93,8,17683,picker-2,,1,,21866.0
5076,819,1,369,3,17683,picker-2,,1,,22064.0
5077,819,1,3278,5,17683,picker-2,,1,,22001.0
5078,819,1,493,4,17683,picker-2,,1,,22074.0
5079,819,1,25,12,17683,picker-2,,1,,21755.0
5080,819,1,52,4,17683,picker-2,,1,,21755.0
5081,819,1,84,9,17683,picker-2,,1,,21852.0
5082,819,1,29,5,17683,picker-2,,1,,21982.0
5083,819,1,135,12,17683,picker-2,,1,,21809.0
5084,819,1,8,8,17683,picker-2,,1,,21755.0
5085,820,1,3059,5,17746,picker-2,,1,,23387.0
5086,820,1,1922,1,17746,picker-2,,1,,23937.0
5087,820,1,381,2,17746,picker-2,,1,,23578.0
5088,820,1,879,2,17746,picker-2,,1,,23557.0
5089,820,1,1635,1,17746,picker-2,,1,,23806.0
5090,820,1,273,4,17746,picker-2,,1,,23431.0
5091,820,1,82,11,17746,picker-2,,1,,23045.0
5092,820,1,2461,1,17746,picker-2,,1,,23970.0
5093,821,1,327,4,17859,picker-5,,1,,19463.0
5094,822,1,57,12,17866,picker-3,,1,,18936.0
5095,823,1,2138,2,17884,picker-3,,1,,20655.0
5096,823,1,398,7,17884,picker-3,,1,,19882.0
5097,823,1,822,2,17884,picker-3,,1,,19468.0
5098,823,1,11,8,17884,picker-3,,1,,19307.0
5099,823,1,160,7,17884,picker-3,,1,,19894.0
5100,823,1,1084,2,17884,picker-3,,1,,19346.0
5101,823,1,258,2,17884,picker-3,,1,,20479.0
5102,823,1,131,11,17884,picker-3,,1,,19532.0
5103,823,1,38,7,17884,picker-3,,1,,19945.0
5104,823,1,66,11,17884,picker-3,,1,,19307.0
5105,823,1,264,1,17884,picker-3,,1,,20323.0
5106,823,1,236,1,17884,picker-3,,1,,21103.0
5107,823,1,0,1,17884,picker-3,,1,,19649.0
5108,823,1,233,3,17884,picker-3,,1,,20317.0
5109,823,1,1520,5,17884,picker-3,,1,,19996.0
5110,823,1,880,4,17884,picker-3,,1,,20173.0
5111,823,1,631,3,17884,picker-3,,1,,20344.0
5112,823,1,1183,1,17884,picker-3,,1,,20609.0
5113,823,1,75,12,17884,picker-3,,1,,19570.0
5114,823,1,39,11,17884,picker-3,,1,,19346.0
5115,823,1,436,1,17884,picker-3,,1,,20996.0
5116,823,1,3395,1,17884,picker-3,,1,,20317.0
5117,824,1,231,2,17885,picker-5,,1,,20252.0
5118,825,1,0,1,17906,picker-1,,1,,18943.0
5119,826,1,24,7,17998,picker-5,,1,,21806.0
5120,826,1,1401,1,17998,picker-5,,1,,23354.0
5121,826,1,1208,6,17998,picker-5,,1,,21818.0
5122,826,1,359,3,17998,picker-5,,1,,22087.0
5123,826,1,249,1,17998,picker-5,,1,,22242.0
5124,826,1,2,1,17998,picker-5,,1,,22132.0
5125,827,1,5,8,18076,picker-3,,1,,19444.0
5126,827,1,4,11,18076,picker-3,,1,,19468.0
5127,827,1,3856,2,18076,picker-3,,1,,20650.0
5128,827,1,265,1,18076,picker-3,,1,,20814.0
5129,827,1,1159,1,18076,picker-3,,1,,20952.0
5130,827,1,240,2,18076,picker-3,,1,,19551.0
5131,827,1,242,1,18076,picker-3,,1,,19649.0
5132,827,1,567,8,18076,picker-3,,1,,19850.0
5133,827,1,3141,2,18076,picker-3,,1,,20502.0
5134,827,1,407,4,18076,picker-3,,1,,20269.0
5135,828,1,205,12,18083,picker-4,,1,,19645.0
5136,828,1,1516,2,18083,picker-4,,1,,19997.0
5137,828,1,254,2,18083,picker-4,,1,,19645.0
5138,828,1,324,8,18083,picker-4,,1,,19779.0
5139,828,1,715,4,18083,picker-4,,1,,19668.0
5140,829,1,162,8,18096,picker-1,,1,,18902.0
5141,829,1,2471,1,18096,picker-1,,1,,20295.0
5142,829,1,845,2,18096,picker-1,,1,,18902.0
5143,830,1,959,2,18108,picker-3,,1,,18693.0
5144,831,1,274,1,18131,picker-3,,1,,18656.0
5145,832,1,2527,1,18163,picker-1,,1,,20284.0
5146,832,1,145,12,18163,picker-1,,1,,19451.0
5147,832,1,126,9,18163,picker-1,,1,,19518.0
5148,832,1,103,2,18163,picker-1,,1,,19898.0
5149,832,1,811,2,18163,picker-1,,1,,19225.0
5150,832,1,1141,2,18163,picker-1,,1,,19552.0
5151,832,1,940,2,18163,picker-1,,1,,20043.0
5152,832,1,1269,5,18163,picker-1,,1,,19693.0
5153,833,1,74,10,18194,picker-3,,1,,19070.0
5154,833,1,2176,5,18194,picker-3,,1,,19715.0
5155,833,1,318,1,18194,picker-3,,1,,20161.0
5156,833,1,832,1,18194,picker-3,,1,,20810.0
5157,833,1,399,1,18194,picker-3,,1,,19828.0
5158,833,1,79,8,18194,picker-3,,1,,19082.0
5159,834,1,395,2,18197,picker-1,,1,,20081.0
5160,834,1,2487,3,18197,picker-1,,1,,19248.0
5161,834,1,31,8,18197,picker-1,,1,,19112.0
5162,834,1,731,11,18197,picker-1,,1,,19397.0
5163,834,1,163,10,18197,picker-1,,1,,19035.0
5164,835,1,1041,2,18308,picker-4,,1,,25185.0
5165,836,1,1,4,18311,picker-4,,1,,19948.0
5166,836,1,101,12,18311,picker-4,,1,,19768.0
5167,836,1,898,2,18311,picker-4,,1,,20325.0
5168,836,1,21,12,18311,picker-4,,1,,19623.0
5169,836,1,4,12,18311,picker-4,,1,,19482.0
5170,836,1,231,4,18311,picker-4,,1,,20005.0
5171,836,1,6,6,18311,picker-4,,1,,19807.0
5172,836,1,923,3,18311,picker-4,,1,,20046.0
5173,836,1,804,1,18311,picker-4,,1,,20724.0
5174,836,1,2656,2,18311,picker-4,,1,,20184.0
5175,836,1,2699,1,18311,picker-4,,1,,20364.0
5176,836,1,1047,2,18311,picker-4,,1,,20094.0
5177,836,1,233,2,18311,picker-4,,1,,19668.0
5178,836,1,1466,1,18311,picker-4,,1,,20885.0
5179,836,1,238,2,18311,picker-4,,1,,20199.0
5180,836,1,322,3,18311,picker-4,,1,,19482.0
5181,837,1,238,3,18332,picker-4,,1,,20666.0
5182,838,1,1,4,18390,picker-1,,1,,18757.0
5183,839,1,85,1,18530,picker-2,,1,,18834.0
5184,840,1,2140,1,18597,picker-5,,1,,22311.0
5185,840,1,357,4,18597,picker-5,,1,,22126.0
5186,841,1,3334,4,18623,picker-1,,1,,19762.0
5187,841,1,109,12,18623,picker-1,,1,,19348.0
5188,841,1,1673,1,18623,picker-1,,1,,20393.0
5189,841,1,273,1,18623,picker-1,,1,,20290.0
5190,841,1,970,1,18623,picker-1,,1,,20198.0
5191,841,1,2269,1,18623,picker-1,,1,,20373.0
5192,841,1,2210,2,18623,picker-1,,1,,19636.0
5193,841,1,9,12,18623,picker-1,,1,,19328.0
5194,841,1,527,12,18623,picker-1,,1,,19364.0
5195,841,1,1,2,18623,picker-1,,1,,19348.0
5196,841,1,91,7,18623,picker-1,,1,,19552.0
5197,841,1,1612,1,18623,picker-1,,1,,21277.0
5198,841,1,387,2,18623,picker-1,,1,,19530.0
5199,841,1,2346,2,18623,picker-1,,1,,19938.0
5200,841,1,6,1,18623,picker-1,,1,,19397.0
5201,841,1,485,6,18623,picker-1,,1,,19530.0
5202,841,1,889,2,18623,picker-1,,1,,19889.0
5203,841,1,3475,1,18623,picker-1,,1,,20088.0
5204,841,1,349,3,18623,picker-1,,1,,19682.0
5205,841,1,61,1,18623,picker-1,,1,,19328.0
5206,841,1,613,12,18623,picker-1,,1,,19328.0
5207,841,1,1025,1,18623,picker-1,,1,,21221.0
5208,842,1,75,12,18653,picker-4,,1,,19796.0
5209,842,1,400,1,18653,picker-4,,1,,20444.0
5210,842,1,303,4,18653,picker-4,,1,,19690.0
5211,842,1,506,12,18653,picker-4,,1,,19668.0
5212,842,1,1069,2,18653,picker-4,,1,,20052.0
5213,842,1,475,1,18653,picker-4,,1,,20370.0
5214,842,1,1050,4,18653,picker-4,,1,,19710.0
5215,842,1,1022,1,18653,picker-4,,1,,20561.0
5216,842,1,77,12,18653,picker-4,,1,,19690.0
5217,842,1,4,12,18653,picker-4,,1,,19734.0
5218,842,1,148,11,18653,picker-4,,1,,19710.0
5219,842,1,375,2,18653,picker-4,,1,,20069.0
5220,842,1,826,2,18653,picker-4,,1,,19997.0
5221,842,1,2036,1,18653,picker-4,,1,,20777.0
5222,842,1,1274,1,18653,picker-4,,1,,20677.0
5223,842,1,234,3,18653,picker-4,,1,,19734.0
5224,842,1,2363,1,18653,picker-4,,1,,20987.0
5225,842,1,783,12,18653,picker-4,,1,,19750.0
5226,842,1,1156,2,18653,picker-4,,1,,20140.0
5227,842,1,2742,2,18653,picker-4,,1,,19948.0
5228,842,1,261,1,18653,picker-4,,1,,20052.0
5229,843,1,10,3,18658,picker-5,,1,,19479.0
5230,844,1,1274,3,18673,picker-4,,1,,21050.0
5231,845,1,577,12,18696,picker-1,,1,,19381.0
5232,845,1,0,6,18696,picker-1,,1,,19181.0
5233,846,1,3853,1,18743,,,-3,,
5234,847,1,2839,3,18759,picker-3,,1,,20280.0
5235,847,1,806,1,18759,picker-3,,1,,19955.0
5236,847,1,38,8,18759,picker-3,,1,,19249.0
5237,847,1,246,2,18759,picker-3,,1,,19512.0
5238,847,1,378,2,18759,picker-3,,1,,20203.0
5239,847,1,311,1,18759,picker-3,,1,,20910.0
5240,847,1,158,10,18759,picker-3,,1,,19157.0
5241,847,1,408,2,18759,picker-3,,1,,20538.0
5242,847,1,835,2,18759,picker-3,,1,,19468.0
5243,847,1,906,2,18759,picker-3,,1,,20029.0
5244,847,1,412,5,18759,picker-3,,1,,19346.0
5245,847,1,2,1,18759,picker-3,,1,,19763.0
5246,847,1,1254,2,18759,picker-3,,1,,20644.0
5247,847,1,608,11,18759,picker-3,,1,,19715.0
5248,847,1,68,1,18759,picker-3,,1,,20936.0
5249,847,1,307,3,18759,picker-3,,1,,19180.0
5250,847,1,619,2,18759,picker-3,,1,,20616.0
5251,848,1,312,1,18778,picker-1,,1,,22800.0
